 3909.3081     10.3907      2.6742 
 3910.2097     21.3710      2.9326 
 3911.1091     25.0188      3.0471 
 3912.0110     32.0235      3.1527 
 3912.9111     34.5312      3.2030 
 3913.8132     35.9748      3.2327 
 3914.7136     40.2082      3.2696 
 3915.6143     36.0373      3.1198 
 3916.5171     36.1368      3.0926 
 3917.4182     34.0014      3.0415 
 3918.3215     38.7733      3.0908 
 3919.2229     34.0055      3.0019 
 3920.1267     29.1981      2.9326 
 3921.0286     33.5160      2.9117 
 3921.9307     36.7229      2.9658 
 3922.8350     37.0717      2.9509 
 3923.7373     33.0300      2.8276 
 3924.6421     22.8195      2.6391 
 3925.5452     15.4943      2.5113 
 3926.4502     10.8001      2.4398 
 3927.3535     19.3039      2.5758 
 3928.2571     23.5856      2.7027 
 3929.1628     31.1095      2.8111 
 3930.0667     32.5525      2.8544 
 3930.9731     31.9702      2.8166 
 3931.8774     32.9103      2.8133 
 3932.7839     35.0019      2.8336 
 3933.6887     33.2826      2.7589 
 3934.5938     27.6231      2.6617 
 3935.5010     31.3232      2.7037 
 3936.4062     38.0906      2.7900 
 3937.3142     35.9170      2.7352 
 3938.2200     36.9528      2.7407 
 3939.1279     31.0601      2.6330 
 3940.0342     26.3181      2.6853 
 3940.9407     30.8464      3.1069 
 3941.8494     36.3208      3.1666 
 3942.7561     36.4040      3.1969 
 3943.6653     35.3898      3.2063 
 3944.5725     35.0236      2.7482 
 3945.4822     38.0075      3.1490 
 3946.3899     33.9612      3.1495 
 3947.2979     32.5770      3.1246 
 3948.2080     33.5313      2.7192 
 3949.1162     31.6383      2.6807 
 3950.0269     34.1242      2.7324 
 3950.9355     31.9921      2.7134 
 3951.8467     27.2964      2.6787 
 3952.7559     29.0040      2.6997 
 3953.6650     30.8749      2.7148 
 3954.5769     32.8694      2.7051 
 3955.4866     26.5381      2.5784 
 3956.3987     33.2362      2.5685 
 3957.3088     22.9607      2.3780 
 3958.2214     28.8213      2.4549 
 3959.1321     31.2501      2.5295 
 3960.0449     30.6109      2.5332 
 3960.9561     36.3247      2.6218 
 3961.8672     34.6288      2.6099 
 3962.7808     22.9234      2.4813 
 3963.6924     27.5782      2.5747 
 3964.6064     32.1709      2.6446 
 3965.5186     25.3078      2.5376 
 3966.4329     22.0737      2.4476 
 3967.3455     25.0443      2.4912 
 3968.2581     24.2983      2.4571 
 3969.1731     28.8229      2.5083 
 3970.0862     30.1648      2.5232 
 3971.0017     29.3691      2.5057 
 3971.9153     30.0752      2.5325 
 3972.8313     26.2829      2.4787 
 3973.7451     27.3086      2.5165 
 3974.6592     33.0562      2.6057 
 3975.5759     26.5183      2.5149 
 3976.4905     25.6930      2.5009 
 3977.4075     30.8869      2.6283 
 3978.3225     31.3768      2.6038 
 3979.2397     30.0269      2.5623 
 3980.1553     29.1780      2.5457 
 3981.0708     28.1433      2.5315 
 3981.9888     26.7257      2.5378 
 3982.9050     25.7035      2.4924 
 3983.8232     26.5513      2.4909 
 3984.7397     28.4232      2.5235 
 3985.6587     28.0828      2.5446 
 3986.5757     24.7125      2.4386 
 3987.4927     23.9855      2.4472 
 3988.4121     27.0456      2.5258 
 3989.3298     26.2358      2.5793 
 3990.2498     27.4884      2.5842 
 3991.1677     30.7193      2.5995 
 3992.0879     29.3314      2.5764 
 3993.0063     30.3736      2.5849 
 3993.9250     29.5428      2.5605 
 3994.8459     28.1463      2.5525 
 3995.7649     26.6868      2.5742 
 3996.6863     26.1562      2.5823 
 3997.6057     27.1637      2.5341 
 3998.5276     28.2755      2.5755 
 3999.4475     33.7122      2.5911 
 4000.3674     30.7991      2.5583 
 4001.2900     25.6754      2.3997 
 4002.2104     32.9473      2.4615 
 4003.1333     30.7356      2.4148 
 4004.0544     27.0129      2.3372 
 4004.9775     23.7769      2.2981 
 4005.8989     26.4289      2.3325 
 4006.8206     23.2387      2.2839 
 4007.7446     30.1369      2.4135 
 4008.6665     26.9460      2.3527 
 4009.5908     26.9438      2.3661 
 4010.5132     28.2510      2.3613 
 4011.4380     22.8397      2.2759 
 4012.3608     24.0791      2.2511 
 4013.2839     29.8508      2.2930 
 4014.2095     30.5526      2.3336 
 4015.1328     25.9307      2.2730 
 4016.0588     25.7180      2.2369 
 4016.9827     29.2548      2.2583 
 4017.9089     26.2776      2.1991 
 4018.8333     23.3833      2.1974 
 4019.7578     25.4508      2.2324 
 4020.6848     30.7342      2.3210 
 4021.6096     31.4843      2.3236 
 4022.5371     25.7296      2.2395 
 4023.4624     26.7068      2.2308 
 4024.3901     28.8695      2.2280 
 4025.3162     25.1338      2.1818 
 4026.2422     23.2194      2.1774 
 4027.1704     25.1997      2.2304 
 4028.0969     26.6000      2.2599 
 4029.0259     30.9289      2.2924 
 4029.9526     28.4261      2.2600 
 4030.8821     26.5414      2.2149 
 4031.8093     30.4294      2.2587 
 4032.7390     28.5855      2.2072 
 4033.6667     31.4088      2.2210 
 4034.5947     28.1395      2.1471 
 4035.5251     28.6041      2.1374 
 4036.4534     29.0180      2.1417 
 4037.3843     24.7567      2.1166 
 4038.3130     26.6658      2.1469 
 4039.2441     24.7956      2.1429 
 4040.1736     27.1298      2.1985 
 4041.1030     33.2418      2.3040 
 4042.0347     31.9303      2.2947 
 4042.9646     28.2941      2.2661 
 4043.8970     27.2235      2.2219 
 4044.8271     27.7438      2.2258 
 4045.7600     28.6570      2.2410 
 4046.6907     32.3275      2.3264 
 4047.6216     30.3324      2.3378 
 4048.5549     27.8720      2.3513 
 4049.4863     29.7986      2.3003 
 4050.4202     28.9386      2.2307 
 4051.3521     27.9117      2.1977 
 4052.2861     30.2601      2.2345 
 4053.2185     29.1637      2.2229 
 4054.1509     27.8694      2.1984 
 4055.0857     27.6355      2.2330 
 4056.0186     30.2198      2.2904 
 4056.9539     26.6344      2.2412 
 4057.8872     29.8744      2.2095 
 4058.8230     28.4322      2.1929 
 4059.7566     30.2823      2.1951 
 4060.6907     28.0310      2.1637 
 4061.6270     25.6839      2.1519 
 4062.5613     31.5209      2.2321 
 4063.4983     33.0203      2.2804 
 4064.4331     28.6510      2.2472 
 4065.3701     31.7776      2.2969 
 4066.3054     29.8729      2.2749 
 4067.2410     31.8201      2.2749 
 4068.1787     30.3419      2.2490 
 4069.1147     25.3696      2.1610 
 4070.0530     21.3372      2.0907 
 4070.9893     26.4101      2.1299 
 4071.9280     29.0997      2.1625 
 4072.8647     24.8971      2.0761 
 4073.8018     24.6635      2.0985 
 4074.7412     25.8794      2.1326 
 4075.6787     26.8197      2.1258 
 4076.6184     25.2331      2.1302 
 4077.5562     23.1142      2.1737 
 4078.4966     21.3297      2.1537 
 4079.4348     20.7860      2.0865 
 4080.3733     16.5952      1.9847 
 4081.3142     16.2078      1.9446 
 4082.2532     19.2080      2.0020 
 4083.1943     23.5651      2.0670 
 4084.1338     28.9188      2.1350 
 4085.0757     27.7911      2.1156 
 4086.0154     25.0933      2.1044 
 4086.9553     26.0872      2.1353 
 4087.8977     26.4324      2.1267 
 4088.8381     19.5949      2.0139 
 4089.7810     21.4508      2.0246 
 4090.7219     22.2290      2.0541 
 4091.6653     23.6037      2.0744 
 4092.6064     25.0235      2.1251 
 4093.5481     26.5678      2.1296 
 4094.4919     27.3164      2.1617 
 4095.4338     22.4161      2.4172 
 4096.3784     19.6994      2.3785 
 4097.3208     26.3802      2.0527 
 4098.2656     22.7958      1.9880 
 4099.2085     20.0353      1.9300 
 4100.1514     17.6552      1.8650 
 4101.0967     18.9172      1.9027 
 4102.0400     19.7533      1.8939 
 4102.9863     22.3989      1.9078 
 4103.9302     23.3535      1.9301 
 4104.8765     23.1487      1.9638 
 4105.8208     24.6449      1.9715 
 4106.7676     17.5537      1.8553 
 4107.7124     13.7049      1.7648 
 4108.6572     21.0052      1.8866 
 4109.6045     21.6106      1.9522 
 4110.5503     26.9571      2.0078 
 4111.4980     24.2433      1.9634 
 4112.4438     23.2104      1.9900 
 4113.3921     25.3593      2.0271 
 4114.3384     25.1319      1.9955 
 4115.2852     23.7684      1.9624 
 4116.2339     26.0801      1.9777 
 4117.1807     27.5368      1.9813 
 4118.1304     21.8174      1.9057 
 4119.0776     22.3316      1.8769 
 4120.0273     23.1671      1.8869 
 4120.9751     25.4965      1.9079 
 4121.9233     25.6818      1.9515 
 4122.8740     27.6967      1.9816 
 4123.8223     23.4624      1.9673 
 4124.7734     22.4881      1.9650 
 4125.7222     25.2760      1.9749 
 4126.6733     23.3867      1.9414 
 4127.6230     21.0650      1.9124 
 4128.5723     24.6478      1.9929 
 4129.5244     24.1944      1.9803 
 4130.4746     21.2019      1.9284 
 4131.4268     21.4254      1.9300 
 4132.3774     21.6819      1.9592 
 4133.3301     23.0695      1.9330 
 4134.2812     21.7039      1.9061 
 4135.2324     23.4788      1.9188 
 4136.1855     23.2560      1.9531 
 4137.1372     20.4135      1.9115 
 4138.0913     22.2366      1.9227 
 4139.0435     23.1831      1.9106 
 4139.9976     20.9708      1.8791 
 4140.9502     25.6627      1.9267 
 4141.9028     23.8598      1.8791 
 4142.8579     25.8970      1.8999 
 4143.8110     21.8888      1.8502 
 4144.7666     24.5710      1.8946 
 4145.7202     28.3580      1.9591 
 4146.6758     23.8252      1.9074 
 4147.6299     20.7747      1.8795 
 4148.5840     24.5442      1.9037 
 4149.5405     25.8417      1.8926 
 4150.4951     23.6006      1.8379 
 4151.4526     21.3856      1.8187 
 4152.4072     26.1958      1.9099 
 4153.3647     23.9080      1.8906 
 4154.3203     26.5227      1.9186 
 4155.2764     25.1236      1.8710 
 4156.2344     21.1934      1.8065 
 4157.1904     20.2437      1.7937 
 4158.1489     19.6445      1.8054 
 4159.1055     19.0753      1.7815 
 4160.0649     19.5339      1.7634 
 4161.0220     21.1136      1.7583 
 4161.9790     22.2770      1.7901 
 4162.9390     17.3847      1.7110 
 4163.8965     19.4889      1.7413 
 4164.8564     19.2271      1.7726 
 4165.8149     23.4947      1.9066 
 4166.7754     23.1825      1.8837 
 4167.7339     23.6785      1.8432 
 4168.6929     23.8871      1.8316 
 4169.6538     24.2128      1.8471 
 4170.6133     22.1570      1.7975 
 4171.5752     18.5800      1.7408 
 4172.5347     19.2233      1.7629 
 4173.4971     22.0530      1.8238 
 4174.4570     24.0723      1.8523 
 4175.4175     24.2973      1.8548 
 4176.3799     22.8946      1.7920 
 4177.3408     21.9294      1.7652 
 4178.3042     20.3686      1.7239 
 4179.2651     19.0870      1.6923 
 4180.2290     20.5172      1.7103 
 4181.1909     22.2835      1.7086 
 4182.1548     21.7233      1.6872 
 4183.1172     22.1306      1.7233 
 4184.0796     23.5676      1.7929 
 4185.0444     22.0522      1.8334 
 4186.0068     24.4201      2.0687 
 4186.9722     22.7694      2.0309 
 4187.9355     21.6726      1.7466 
 4188.9014     18.0467      1.6317 
 4189.8647     19.5673      1.6586 
 4190.8286     21.0029      1.6810 
 4191.7949     23.4687      1.7329 
 4192.7593     20.5280      1.7157 
 4193.7261     20.1802      1.7207 
 4194.6909     22.7596      1.7568 
 4195.6582     21.9344      1.7413 
 4196.6235     27.6846      1.7825 
 4197.5889     23.2140      1.7105 
 4198.5571     19.3589      1.6659 
 4199.5229     19.1099      1.6890 
 4200.4912     19.3151      1.7011 
 4201.4575     23.3183      1.7918 
 4202.4263     21.3916      1.7274 
 4203.3931     22.0744      1.7497 
 4204.3599     21.5359      1.6889 
 4205.3296     19.8348      1.6883 
 4206.2969     20.1451      1.6648 
 4207.2671     21.1331      1.6865 
 4208.2349     23.5933      1.7181 
 4209.2051     24.7668      1.7366 
 4210.1738     24.9289      1.7406 
 4211.1421     22.6931      1.6928 
 4212.1133     20.2363      1.6596 
 4213.0820     21.9065      1.7419 
 4214.0537     27.6797      1.8157 
 4215.0229     25.5902      1.8146 
 4215.9951     23.5928      1.7509 
 4216.9648     23.5308      1.7213 
 4217.9351     20.6836      1.6756 
 4218.9077     20.0616      1.6782 
 4219.8784     23.3162      1.7190 
 4220.8516     21.7103      1.7010 
 4221.8223     20.5820      1.6921 
 4222.7959     23.8931      1.7286 
 4223.7676     25.1366      1.7200 
 4224.7393     22.2197      1.6762 
 4225.7134     23.4951      1.6755 
 4226.6855     22.8713      1.6483 
 4227.6602     18.2332      1.5965 
 4228.6328     18.6944      1.6115 
 4229.6079     21.6062      1.6702 
 4230.5806     21.1295      1.6912 
 4231.5542     19.9992      1.7211 
 4232.5298     18.3320      1.7149 
 4233.5034     22.0199      1.7438 
 4234.4800     22.6639      1.7241 
 4235.4541     20.3412      1.6718 
 4236.4307     24.7791      1.7040 
 4237.4053     20.5620      1.5960 
 4238.3799     22.0041      1.6389 
 4239.3574     22.2799      1.6364 
 4240.3325     20.2882      1.5747 
 4241.3105     20.2017      1.5938 
 4242.2861     23.5454      1.6553 
 4243.2642     24.8679      1.7124 
 4244.2407     21.8102      1.7366 
 4245.2168     24.0811      1.7779 
 4246.1958     21.9564      1.7317 
 4247.1729     22.0141      1.6782 
 4248.1519     23.8190      1.7053 
 4249.1294     25.9262      1.7301 
 4250.1094     22.4051      1.6904 
 4251.0869     23.2847      1.7102 
 4252.0649     21.9570      1.6921 
 4253.0454     21.5309      1.6805 
 4254.0239     24.1267      1.7137 
 4255.0049     22.3539      1.6879 
 4255.9834     21.0343      1.6660 
 4256.9648     27.5785      1.7160 
 4257.9443     23.4105      1.6592 
 4258.9263     21.6451      1.6428 
 4259.9058     22.7171      1.6427 
 4260.8857     24.3794      1.6377 
 4261.8687     21.1892      1.5874 
 4262.8491     19.8814      1.5571 
 4263.8320     24.0359      1.6297 
 4264.8130     24.4402      1.6200 
 4265.7964     21.7468      1.6106 
 4266.7778     24.5303      1.6357 
 4267.7593     27.6417      1.6889 
 4268.7432     22.5555      1.5950 
 4269.7256     22.2250      1.6019 
 4270.7100     25.5121      1.6393 
 4271.6924     24.7144      1.6238 
 4272.6772     22.6427      1.5570 
 4273.6606     23.0700      1.5668 
 4274.6436     20.5200      1.5563 
 4275.6294     22.7157      1.5525 
 4276.6128     22.2030      1.5723 
 4277.5991     21.5382      1.5693 
 4278.5830     20.7930      1.5628 
 4279.5698     21.4853      1.5679 
 4280.5542     23.9292      1.6031 
 4281.5391     24.3552      1.6178 
 4282.5264     25.5927      1.6418 
 4283.5117     23.5727      1.6093 
 4284.4990     21.7090      1.5757 
 4285.4849     20.3993      1.5476 
 4286.4731     24.6839      1.6358 
 4287.4590     26.4988      1.9329 
 4288.4453     25.9794      1.8479 
 4289.4346     23.1638      1.6817 
 4290.4214     22.4341      1.6225 
 4291.4106     25.1287      1.5876 
 4292.3979     24.2943      1.5829 
 4293.3877     21.2113      1.5440 
 4294.3755     23.6163      1.6090 
 4295.3633     25.7487      1.6590 
 4296.3535     24.9052      1.6614 
 4297.3423     26.6138      1.6581 
 4298.3330     26.4124      1.6434 
 4299.3218     20.3711      1.5461 
 4300.3135     22.0669      1.5164 
 4301.3027     22.2800      1.5126 
 4302.2920     25.2307      1.5523 
 4303.2842     24.3239      1.5451 
 4304.2744     25.9244      1.5650 
 4305.2666     25.7370      1.5528 
 4306.2573     20.4539      1.4947 
 4307.2500     21.7364      1.5063 
 4308.2412     25.7283      1.5670 
 4309.2319     22.9036      1.5373 
 4310.2261     22.1047      1.5289 
 4311.2173     21.1852      1.5171 
 4312.2114     22.8403      1.5146 
 4313.2036     20.8637      1.5093 
 4314.1982     22.9523      1.5399 
 4315.1904     21.4815      1.5294 
 4316.1836     21.0567      1.5326 
 4317.1787     22.1836      1.5231 
 4318.1719     20.0920      1.5288 
 4319.1675     17.0552      1.5133 
 4320.1611     19.0891      1.5373 
 4321.1572     23.0264      1.5706 
 4322.1514     20.6884      1.5208 
 4323.1460     18.2815      1.4871 
 4324.1426     24.3968      1.5513 
 4325.1377     21.2486      1.4980 
 4326.1348     20.9852      1.5316 
 4327.1299     23.3402      1.5360 
 4328.1279     20.8321      1.5247 
 4329.1235     19.4095      1.4891 
 4330.1196     19.9144      1.4909 
 4331.1182     20.1968      1.4838 
 4332.1143     20.6541      1.5135 
 4333.1133     20.8631      1.5489 
 4334.1104     20.6196      1.5688 
 4335.1099     21.3589      1.5876 
 4336.1069     20.6865      1.5705 
 4337.1069     21.9720      1.5550 
 4338.1045     24.0868      1.5418 
 4339.1025     23.0986      1.5316 
 4340.1030     23.1025      1.5059 
 4341.1016     20.2493      1.4737 
 4342.1025     23.8537      1.5421 
 4343.1016     24.2119      1.5824 
 4344.1030     24.2361      1.5626 
 4345.1025     22.8222      1.5488 
 4346.1021     20.3606      1.4868 
 4347.1040     21.8600      1.5164 
 4348.1040     22.5856      1.5212 
 4349.1069     22.0343      1.5471 
 4350.1074     22.1315      1.5540 
 4351.1104     23.9969      1.5755 
 4352.1113     22.9454      1.5520 
 4353.1128     21.9953      1.5104 
 4354.1167     23.2922      1.4909 
 4355.1182     21.7128      1.4935 
 4356.1226     23.1347      1.5500 
 4357.1245     26.7813      1.6207 
 4358.1294     24.5096      1.6957 
 4359.1318     20.7855      1.7773 
 4360.1348     22.6573      1.8349 
 4361.1401     22.3734      1.7045 
 4362.1436     17.8417      1.5785 
 4363.1494     22.3967      1.5512 
 4364.1528     20.8170      1.5081 
 4365.1592     18.6504      1.4485 
 4366.1636     20.1539      1.4821 
 4367.1680     22.5177      1.5141 
 4368.1753     20.6633      1.5112 
 4369.1802     22.7516      1.5425 
 4370.1875     18.5610      1.5071 
 4371.1929     20.2339      1.5087 
 4372.2007     23.5394      1.5346 
 4373.2065     22.5639      1.5266 
 4374.2129     22.3277      1.5090 
 4375.2212     21.5398      1.5122 
 4376.2280     18.3956      1.4812 
 4377.2368     18.4544      1.4755 
 4378.2441     18.1038      1.4806 
 4379.2534     21.4482      1.5118 
 4380.2612     21.7470      1.5269 
 4381.2686     20.4113      1.4927 
 4382.2793     24.4335      1.4904 
 4383.2871     21.3079      1.4597 
 4384.2979     18.3262      1.3808 
 4385.3066     18.0162      1.3674 
 4386.3179     17.3466      1.3839 
 4387.3267     18.5363      1.4254 
 4388.3359     21.9769      1.4652 
 4389.3481     21.7134      1.4632 
 4390.3579     19.2340      1.4333 
 4391.3701     21.1644      1.4451 
 4392.3804     18.4388      1.3947 
 4393.3936     18.7057      1.4088 
 4394.4043     19.5833      1.4199 
 4395.4150     17.8946      1.3719 
 4396.4287     20.7095      1.4127 
 4397.4399     20.2783      1.4230 
 4398.4541     19.0444      1.4213 
 4399.4658     19.9195      1.4551 
 4400.4805     18.5031      1.4328 
 4401.4927     17.5341      1.4459 
 4402.5054     18.5054      1.4663 
 4403.5205     18.3820      1.4694 
 4404.5337     18.0491      1.4398 
 4405.5493     17.9264      1.4329 
 4406.5625     15.5624      1.4149 
 4407.5786     15.9968      1.4194 
 4408.5928     16.2755      1.4236 
 4409.6069     16.7302      1.4295 
 4410.6240     17.6728      1.4258 
 4411.6387     15.3449      1.3773 
 4412.6558     19.0617      1.4386 
 4413.6709     18.8600      1.4652 
 4414.6885     17.6472      1.4624 
 4415.7041     15.9070      1.4403 
 4416.7227     17.2048      1.4665 
 4417.7388     18.6676      1.4627 
 4418.7549     17.3401      1.4348 
 4419.7739     18.6406      1.4053 
 4420.7905     18.7392      1.4139 
 4421.8101     18.3174      1.4146 
 4422.8271     19.2730      1.4151 
 4423.8472     18.5785      1.4133 
 4424.8647     19.9373      1.4441 
 4425.8828     17.7172      1.4160 
 4426.9033     19.9430      1.4546 
 4427.9219     17.1004      1.4046 
 4428.9429     16.2363      1.3980 
 4429.9619     18.9495      1.3997 
 4430.9834     21.4712      1.4228 
 4432.0024     21.0177      1.4090 
 4433.0220     18.6200      1.3875 
 4434.0444     18.9278      1.3885 
 4435.0645     20.1270      1.3988 
 4436.0874     17.7320      1.3771 
 4437.1079     21.0956      1.4280 
 4438.1309     21.5117      1.4373 
 4439.1519     20.8898      1.4386 
 4440.1733     18.5520      1.3880 
 4441.1968     19.4864      1.3664 
 4442.2188     19.7782      1.3734 
 4443.2432     19.0114      1.3368 
 4444.2651     19.1050      1.3597 
 4445.2900     18.0452      1.3892 
 4446.3125     16.1049      1.4399 
 4447.3354     19.5037      1.4566 
 4448.3613     19.8131      1.4142 
 4449.3843     17.2780      1.6018 
 4450.4106     20.3386      1.7160 
 4451.4341     18.3355      1.7149 
 4452.4609     19.8359      1.7246 
 4453.4849     19.8674      1.4324 
 4454.5098     21.2206      1.3807 
 4455.5366     18.3762      1.3073 
 4456.5615     17.9117      1.3192 
 4457.5894     17.2496      1.3024 
 4458.6147     18.1306      1.3240 
 4459.6431     16.4267      1.3445 
 4460.6689     18.5089      1.3957 
 4461.6953     17.7444      1.4030 
 4462.7241     17.9185      1.3969 
 4463.7505     18.9646      1.4117 
 4464.7798     17.7025      1.3960 
 4465.8071     17.4524      1.4003 
 4466.8369     18.3486      1.4004 
 4467.8643     18.8121      1.3766 
 4468.8921     14.1029      1.2705 
 4469.9229     10.3785      1.1803 
 4470.9512      8.0554      1.1235 
 4471.9819      9.1517      1.1299 
 4473.0107     11.5856      1.1662 
 4474.0425     13.6100      1.2155 
 4475.0718     18.0496      1.3042 
 4476.1011     18.8194      1.3398 
 4477.1333     17.2917      1.3522 
 4478.1631     18.4133      1.3480 
 4479.1958     18.4322      1.3307 
 4480.2266     18.4700      1.3266 
 4481.2593     20.4029      1.3425 
 4482.2905     19.6718      1.3177 
 4483.3213     18.3803      1.3103 
 4484.3555     18.9198      1.3177 
 4485.3872     18.3474      1.3056 
 4486.4214     18.5957      1.3097 
 4487.4536     16.3978      1.2883 
 4488.4883     17.3838      1.3185 
 4489.5210     15.2248      1.3002 
 4490.5537     11.2044      1.2230 
 4491.5889     12.4256      1.2397 
 4492.6226     11.1169      1.2222 
 4493.6582     12.9321      1.2693 
 4494.6919     17.7065      1.3663 
 4495.7285     16.7695      1.8481 
 4496.7627     16.7330      1.8677 
 4497.7998     20.0589      1.3958 
 4498.8345     19.8236      1.3465 
 4499.8696     19.1261      1.3316 
 4500.9072     17.6667      1.3240 
 4501.9424     19.0074      1.3588 
 4502.9805     19.1014      1.3590 
 4504.0166     18.9044      1.3512 
 4505.0552     20.6087      1.3530 
 4506.0913     16.7993      1.3126 
 4507.1279     18.4020      1.3490 
 4508.1675     20.5505      1.4023 
 4509.2046     19.0257      1.3738 
 4510.2446     17.7765      1.3477 
 4511.2822     18.7649      1.3267 
 4512.3223     17.7084      1.3143 
 4513.3604     19.2889      1.3379 
 4514.3984     20.4082      1.3762 
 4515.4395     18.3631      1.3767 
 4516.4785     20.2150      1.4117 
 4517.5200     17.5329      1.3726 
 4518.5591     17.5220      1.3470 
 4519.6011     21.8358      1.3642 
 4520.6406     17.1068      1.3010 
 4521.6807     21.2497      1.3543 
 4522.7236     17.6750      1.3253 
 4523.7642     16.8725      1.3263 
 4524.8071     17.5758      1.3101 
 4525.8481     17.9654      1.3129 
 4526.8916     17.2850      1.2715 
 4527.9331     15.4854      1.2479 
 4528.9746     12.9672      1.2012 
 4530.0190     13.2691      1.2012 
 4531.0610     13.2300      1.1962 
 4532.1060     10.4116      1.1534 
 4533.1489      8.9907      1.1372 
 4534.1938     10.2398      1.1510 
 4535.2373     11.8612      1.1692 
 4536.2803     11.1233      1.1788 
 4537.3267     12.6958      1.2337 
 4538.3701     15.8338      1.2634 
 4539.4170     13.4076      1.2272 
 4540.4609     12.6482      1.2360 
 4541.5083     13.9371      1.2416 
 4542.5527     13.9423      1.2859 
 4543.5981     14.8474      1.2938 
 4544.6455     19.0395      1.3321 
 4545.6909     19.7295      1.3229 
 4546.7393     19.4655      1.3167 
 4547.7852     21.6682      1.3251 
 4548.8340     20.3365      1.3203 
 4549.8804     18.4545      1.3101 
 4550.9272     19.7002      1.3217 
 4551.9766     17.9611      1.3117 
 4553.0239     15.8118      1.2738 
 4554.0737     12.4101      1.2037 
 4555.1216     10.3808      1.1695 
 4556.1719     16.0525      1.2284 
 4557.2197     17.8573      1.2836 
 4558.2686     18.1028      1.3162 
 4559.3193     16.5297      1.2968 
 4560.3682     15.8431      1.2815 
 4561.4199     18.1731      1.2844 
 4562.4692     17.2467      1.2325 
 4563.5215     15.8957      1.2221 
 4564.5713     16.7285      1.2362 
 4565.6211     17.5304      1.2514 
 4566.6743     17.2320      1.2571 
 4567.7246     18.6226      1.2855 
 4568.7778     20.3515      1.3011 
 4569.8291     19.9237      1.2929 
 4570.8828     20.0697      1.2991 
